Id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1103,0.162341173,0.079431075,0.197345538,0.08778032,0.21624714,0.128466819,3.600307042,19.96706291,0.946908145,0.70691673,0.213363844,0.162341173,0.206478853,0.068669528,0.262295082,0.338942308,0.0078125,0.8359375,0.828125,0.34827044,female
1104,0.203865218,0.059455418,0.227253521,0.145915493,0.257816901,0.111901408,1.38066625,4.223359279,0.897163783,0.330275922,0.228239437,0.203865218,0.136294635,0.052805281,0.274285714,1.13671875,0.0234375,5.9296875,5.90625,0.098856209,male
1105,0.201977217,0.056525402,0.229657534,0.145753425,0.247876712,0.102123288,1.944454874,7.194837362,0.884456797,0.253859946,0.245,0.201977217,0.131586425,0.047337278,0.274285714,1.257621951,0.0234375,8.6953125,8.671875,0.067792793,male
1106,0.197216458,0.065365816,0.2136,0.181866667,0.236266667,0.0544,2.676538721,13.36528867,0.906817248,0.449640026,0.050133333,0.197216458,0.161213343,0.017094017,0.266666667,0.209321121,0.0546875,0.5625,0.5078125,0.331868132,female
1107,0.209656214,0.042991082,0.216214953,0.208037383,0.226191589,0.018154206,3.846723314,20.02618038,0.834913402,0.248627309,0.214742991,0.209656214,0.214654286,0.081967213,0.263157895,0.359375,0.21484375,0.83984375,0.625,0.32421875,female
1108,0.153085133,0.067094041,0.159739201,0.091735941,0.188948655,0.097212714,3.519284169,19.21662254,0.892878161,0.409349008,0.090138549,0.153085133,0.092267547,0.046511628,0.185185185,0.313895089,0.092773438,0.80078125,0.708007813,0.548965517,male
1109,0.156767005,0.057687665,0.158747063,0.104150352,0.20632733,0.102176977,4.022338543,24.69842457,0.881434456,0.395987359,0.104369616,0.156767005,0.103780966,0.049019608,0.181818182,0.57686942,0.102539063,0.927734375,0.825195313,0.52600436,male
1110,0.216621254,0.042227757,0.228923885,0.200629921,0.239212598,0.038582677,3.610851702,20.50661997,0.852741102,0.283991435,0.235538058,0.216621254,0.158021484,0.048582996,0.279069767,2.228816106,0.0234375,9.9140625,9.890625,0.122416053,female
1111,0.175361287,0.065615589,0.164980027,0.14,0.232276964,0.092276964,2.142421424,9.01446062,0.940779834,0.601455979,0.158828229,0.175361287,0.1383623,0.052631579,0.196078431,0.906982422,0.209960938,3.510742188,3.30078125,0.187983614,female
1112,0.183205764,0.061148265,0.199939804,0.162648608,0.221218962,0.058570354,2.075979075,7.609287203,0.93092774,0.57244857,0.200571859,0.183205764,0.184876255,0.019975031,0.262295082,0.3215625,0.0078125,3.5390625,3.53125,0.095036553,female
1113,0.193279265,0.032599872,0.198388626,0.176935229,0.21342812,0.036492891,2.087018643,6.470167843,0.843539336,0.22016738,0.207677725,0.193279265,0.174907322,0.023880597,0.242424242,0.601058468,0.171875,6.546875,6.375,0.108129085,female
1114,0.167340239,0.07284123,0.14173913,0.122173913,0.24,0.117826087,2.192126246,8.152409785,0.913763493,0.53947909,0.134782609,0.167340239,0.120052184,0.016243655,0.262295082,0.298677885,0.0078125,0.6796875,0.671875,0.384778013,male
1115,0.163728076,0.055456653,0.167458065,0.160412903,0.188593548,0.028180645,5.852807884,43.35070986,0.876719704,0.460331185,0.165290323,0.163728076,0.148629611,0.02004008,0.212765957,0.69281684,0.166015625,3.930664063,3.764648438,0.288137284,female
1116,0.183357687,0.034865276,0.181052632,0.172105263,0.195789474,0.023684211,3.350340232,15.91799204,0.817364909,0.233875464,0.175789474,0.183357687,0.172606958,0.084656085,0.246153846,0.859375,0.171875,6.0625,5.890625,0.221003135,female
1117,0.221302377,0.038196783,0.227956266,0.193103448,0.247973087,0.054869638,2.51942833,11.30589173,0.868742517,0.172810541,0.231488646,0.221302377,0.185144888,0.019347037,0.271186441,0.643359375,0.0078125,4.984375,4.9765625,0.150244713,female
1118,0.113203353,0.077958396,0.102393617,0.043191489,0.187287234,0.144095745,1.701253766,6.863101923,0.961701718,0.727934716,0.003351064,0.113203353,0.094652835,0.018979834,0.262295082,0.291015625,0.0078125,3.140625,3.1328125,0.150822943,male
1119,0.235135359,0.033801881,0.240333333,0.21175,0.26075,0.049,1.344915203,3.463409512,0.835770576,0.136890897,0.278833333,0.235135359,0.185267028,0.047105005,0.279069767,0.702368952,0.2109375,1.7578125,1.546875,0.156363636,female
1120,0.217874989,0.042109537,0.213576642,0.194671533,0.251386861,0.056715328,1.771861098,5.691504029,0.865737569,0.26214511,0.207445255,0.217874989,0.176306958,0.048780488,0.279069767,1.060267857,0.0234375,8.8125,8.7890625,0.0832,female
1121,0.171409391,0.062124503,0.151873767,0.12122288,0.229191321,0.107968442,1.168743847,3.503150785,0.929481403,0.470956661,0.140276134,0.171409391,0.129018187,0.016145308,0.271186441,0.448601974,0.0078125,5.421875,5.4140625,0.131907308,male
1122,0.205918406,0.043541394,0.212054795,0.17369863,0.239452055,0.065753425,1.221894336,3.810231278,0.897998573,0.322767279,0.17260274,0.205918406,0.164462303,0.049433574,0.279069767,1.752790179,0.2578125,10.96875,10.7109375,0.132658643,female
1123,0.149952702,0.087753302,0.167096774,0.060516129,0.228516129,0.168,2.007897095,9.596586412,0.965018756,0.783827037,0.050129032,0.149952702,0.135786869,0.016753927,0.275862069,0.1875,0.03125,0.65625,0.625,0.26875,female
1124,0.162167585,0.058125666,0.171253264,0.157911227,0.186057441,0.028146214,6.659939484,56.64814351,0.874049064,0.471419686,0.171801567,0.162167585,0.161544976,0.014771049,0.2,0.284517728,0.170898438,0.703125,0.532226563,0.399266055,female
1125,0.179691602,0.065430289,0.199177456,0.173587205,0.220289414,0.046702209,10.18454678,175.6967906,0.874440189,0.386446771,0.050114242,0.179691602,0.131372441,0.016684046,0.266666667,0.08984375,0.0546875,0.40625,0.3515625,0.132063492,female
1126,0.121075855,0.086412647,0.140828402,0.028717949,0.197988166,0.169270217,1.589307313,5.204647215,0.950290343,0.686228373,0.005798817,0.121075855,0.166991322,0.019631902,0.271186441,0.322916667,0.015625,0.7109375,0.6953125,0.416594641,female
1127,0.210950583,0.057702898,0.231466667,0.148088889,0.260918519,0.11282963,1.614927523,5.038015283,0.886638659,0.260030069,0.2688,0.210950583,0.139463331,0.04912999,0.275862069,0.967371324,0.0234375,8.2734375,8.25,0.105113636,male
1128,0.184853085,0.079328731,0.210448718,0.136410256,0.254871795,0.118461538,1.924517886,7.016930914,0.939643075,0.567738596,0.259358974,0.184853085,0.154314708,0.05510907,0.271186441,1.040178571,0.0234375,5.1796875,5.15625,0.10970516,female
1129,0.181555987,0.065929432,0.191240429,0.131209801,0.235834609,0.104624809,2.254150823,9.782985605,0.926799664,0.547278864,0.230689127,0.181555987,0.149405943,0.046920821,0.277456647,0.891210938,0.0234375,5.015625,4.9921875,0.194195476,male
1130,0.199749059,0.03776387,0.196428571,0.1775,0.224642857,0.047142857,1.549450662,4.851962158,0.876909042,0.250711657,0.195357143,0.199749059,0.160722321,0.05327414,0.274285714,1.95577567,0.1875,7.734375,7.546875,0.106382979,female
1131,0.209738077,0.033350612,0.210605187,0.19204611,0.226743516,0.034697406,2.484646691,9.304091345,0.837836891,0.20197064,0.18962536,0.209738077,0.18039526,0.047477745,0.277456647,1.190529337,0.1875,8.625,8.4375,0.083268734,female
1132,0.199945207,0.057029436,0.19884058,0.148623188,0.255652174,0.107028986,0.962328103,3.041600146,0.90472148,0.295207793,0.271376812,0.199945207,0.123511046,0.046920821,0.274285714,1.311954942,0.0234375,8.203125,8.1796875,0.13229436,male
1133,0.186118513,0.058503603,0.17077748,0.136246649,0.242091153,0.105844504,1.275122975,3.854429204,0.908130652,0.361051957,0.14075067,0.186118513,0.125718208,0.048192771,0.275862069,0.696933962,0.0234375,12.0234375,12,0.056806848,male
1134,0.190483599,0.058640716,0.201798817,0.191526627,0.222343195,0.030816568,3.305213852,15.41879339,0.888388121,0.462918989,0.198153846,0.190483599,0.17533216,0.049586777,0.275862069,1.24624399,0.0234375,11.0859375,11.0625,0.100394838,female
1135,0.161152946,0.068211157,0.173633865,0.145772402,0.208884002,0.0631116,3.252964331,32.075579,0.938153359,0.584005369,0,0.161152946,0.167895141,0.015748031,0.275862069,0.149456522,0.0078125,0.453125,0.4453125,0.286549708,female
1136,0.186219164,0.060036013,0.213832853,0.122247839,0.238847262,0.116599424,1.967394164,6.586838498,0.884970403,0.318323382,0.244495677,0.186219164,0.117582064,0.048632219,0.268156425,0.987304688,0.0234375,5.3203125,5.296875,0.140729549,male
1137,0.198570077,0.06486674,0.221376281,0.136515373,0.255402635,0.118887262,1.66581806,5.60514098,0.920924962,0.465066052,0.26852123,0.198570077,0.127269104,0.04719764,0.271186441,1.5375,0.0234375,7.0078125,6.984375,0.139261745,male
1138,0.153086879,0.062741552,0.149968354,0.098575949,0.202468354,0.103892405,3.493589359,17.55908703,0.893399501,0.422655099,0.091265823,0.153086879,0.10446892,0.0456621,0.277777778,0.471635298,0.09765625,0.810546875,0.712890625,0.723744292,male
1139,0.213026391,0.045511068,0.216213018,0.191913215,0.24852071,0.056607495,1.65445284,5.394259028,0.886415597,0.223276635,0.196055227,0.213026391,0.130560651,0.015732547,0.271186441,0.236886161,0.109375,0.3125,0.203125,0.189458689,female
1140,0.208504367,0.057550187,0.220228717,0.190343075,0.249758577,0.059415502,1.707786442,5.670911595,0.87967352,0.343548324,0.050165184,0.208504367,0.162043128,0.016806723,0.262295082,0.26078869,0.0546875,0.8125,0.7578125,0.251546392,female
1141,0.194936806,0.034404297,0.194901961,0.181862745,0.208970588,0.027107843,3.031623465,13.74229489,0.848109562,0.254252575,0.197647059,0.194936806,0.169901056,0.05106383,0.279069767,2.174665179,0.0234375,13.265625,13.2421875,0.106637168,female
1142,0.185609359,0.061889003,0.177158177,0.137372654,0.243217158,0.105844504,1.620440503,5.67805123,0.919615828,0.471990697,0.244718499,0.185609359,0.132251713,0.046920821,0.277456647,1.75265625,0.0234375,12.5390625,12.515625,0.117324275,male
1143,0.180650961,0.062564524,0.198238173,0.121957586,0.232495922,0.110538336,0.975188722,3.186773667,0.937485938,0.553037655,0.194584013,0.180650961,0.125288842,0.047058824,0.279069767,1.565848214,0.0234375,7.03125,7.0078125,0.149005457,male
1144,0.177583117,0.03883093,0.177975709,0.151902834,0.195546559,0.043643725,1.987101702,7.002656769,0.856226555,0.284067448,0.150769231,0.177583117,0.146794809,0.048,0.275862069,0.977008929,0.0234375,6.4921875,6.46875,0.084541063,female
1145,0.209162508,0.044451182,0.216065574,0.196721311,0.231803279,0.035081967,2.302641218,8.114596108,0.864676555,0.265531868,0.212295082,0.209162508,0.20506342,0.027027027,0.256410256,0.429492188,0.209960938,0.888671875,0.678710938,0.400359712,female
1146,0.110310689,0.077134252,0.103959218,0.041869159,0.167952421,0.126083263,3.244933431,27.78840232,0.954058516,0.696183623,0,0.110310689,0.092951583,0.01750547,0.275862069,0.074074074,0.0078125,0.34375,0.3359375,0.194418605,male
1147,0.198476258,0.055359389,0.218698225,0.143147929,0.242224852,0.099076923,2.347196369,9.884822778,0.896012417,0.294491432,0.242556213,0.198476258,0.131355746,0.047058824,0.279069767,0.982069672,0.0234375,6,5.9765625,0.08,male
1148,0.177679948,0.042773575,0.179955056,0.16705618,0.196314607,0.029258427,2.679598468,10.37771026,0.859103192,0.332854966,0.179955056,0.177679948,0.173700281,0.019047619,0.216216216,0.472146739,0.1640625,5.9140625,5.75,0.104310771,female
1149,0.181191469,0.049023091,0.170655509,0.144295676,0.227280335,0.082984658,1.486376369,5.063168129,0.913509429,0.16160072,0.240948396,0.181191469,0.111842683,0.016048144,0.242424242,0.960181452,0.1015625,6.78125,6.6796875,0.174430329,male
1150,0.155586913,0.060044654,0.161151079,0.101167066,0.206810552,0.105643485,2.458806449,9.940005804,0.905334441,0.429374428,0.102509992,0.155586913,0.100835322,0.040816327,0.227272727,0.373651414,0.102539063,0.83984375,0.737304688,0.469205298,male
1151,0.192943299,0.057850133,0.207025496,0.148725212,0.235184136,0.086458924,1.313445306,4.417070931,0.922131586,0.444268004,0.230028329,0.192943299,0.11918971,0.047337278,0.279069767,0.73255814,0.0234375,7.2890625,7.265625,0.072258065,male
1152,0.186874447,0.037331445,0.188664384,0.175719178,0.208561644,0.032842466,2.672913321,10.22643936,0.858327031,0.296169521,0.180273973,0.186874447,0.177471935,0.018390805,0.266666667,0.190104167,0.0078125,0.2421875,0.234375,0.122988506,female
1153,0.200066259,0.044351362,0.206934307,0.197737226,0.220218978,0.022481752,3.301748225,14.87014604,0.849119425,0.301550404,0.203868613,0.200066259,0.198475586,0.013020833,0.263157895,0.44453125,0.205078125,0.830078125,0.625,0.486979167,female
1154,0.182630135,0.048974549,0.176618005,0.152603406,0.209489051,0.056885645,1.628578866,5.586837138,0.907214973,0.302814314,0.185474453,0.182630135,0.147350977,0.019900498,0.262295082,1.036865234,0.140625,6.8203125,6.6796875,0.205847953,male
1155,0.200791916,0.047446889,0.208073394,0.193944954,0.220917431,0.026972477,2.694656925,10.2304466,0.860974428,0.35523219,0.194373089,0.200791916,0.16750425,0.049029622,0.279069767,1.38515625,0.09375,9.328125,9.234375,0.135575296,female
1156,0.150672157,0.060745195,0.145728314,0.098527005,0.199574468,0.101047463,3.300371889,15.73125173,0.885867935,0.401103012,0.101276596,0.150672157,0.097339319,0.023640662,0.212765957,0.343889509,0.09765625,0.80078125,0.703125,0.604513889,male
1157,0.207604351,0.057565062,0.231241997,0.148425096,0.25418694,0.105761844,1.566731178,5.064819805,0.894743487,0.25742988,0.244148528,0.207604351,0.129154166,0.04729064,0.275862069,0.993421053,0.0234375,8.296875,8.2734375,0.064711437,male
1158,0.213664459,0.035410099,0.222988506,0.194482759,0.234942529,0.04045977,2.397614009,8.808855409,0.849509553,0.238105156,0.227126437,0.213664459,0.1715094,0.050367261,0.268156425,1.177019817,0.0234375,20.4140625,20.390625,0.043390805,female
1159,0.213095258,0.037240893,0.217305503,0.199240987,0.232713472,0.033472486,2.168188449,7.224561386,0.843428056,0.256797439,0.227931689,0.213095258,0.160390615,0.04729064,0.277456647,1.227764423,0.2109375,7.7578125,7.546875,0.125086266,female
1160,0.212276906,0.044717839,0.210939597,0.194026846,0.245704698,0.051677852,2.079657311,7.408041991,0.861418976,0.2909011,0.194496644,0.212276906,0.181059483,0.048,0.269662921,1.208533654,0.0234375,6.7734375,6.75,0.133101852,female
1161,0.212287516,0.03618303,0.209805633,0.193367711,0.236683856,0.043316144,2.346275761,10.42815595,0.889735773,0.195598393,0.20391908,0.212287516,0.14362235,0.043192948,0.279113924,1.351664708,0.021533203,8.290283203,8.26875,0.123325893,female
1162,0.148504903,0.093163413,0.172495637,0.085514834,0.225596277,0.140081443,32.35073927,1122.219023,0.853310785,0.482366962,0,0.148504903,0.078179813,0.015936255,0.258064516,0.0078125,0.0078125,0.0078125,0,0,male
1163,0.187340431,0.034938317,0.186796386,0.17628909,0.205476025,0.029186935,2.90570749,12.47432355,0.848919459,0.263963545,0.179013204,0.187340431,0.180918809,0.016243655,0.25,0.69140625,0.0078125,6.2109375,6.203125,0.172033494,female
1164,0.111292518,0.084946199,0.082369765,0.032032686,0.193054137,0.16102145,1.599477245,5.538643824,0.952860058,0.68880839,0.014586313,0.111292518,0.189549904,0.03125,0.266666667,0.7765625,0.0078125,4.671875,4.6640625,0.075190769,female
1165,0.226824492,0.037871424,0.2288,0.203733333,0.256,0.052266667,1.9928679,7.164018083,0.834910896,0.193386119,0.202133333,0.226824492,0.175569821,0.049433574,0.279069767,1.004261364,0.2109375,9.796875,9.5859375,0.117780963,female
1166,0.185098439,0.054289442,0.176771888,0.146420488,0.216628946,0.070208457,1.60173918,5.223786332,0.910320915,0.358023073,0.165265039,0.185098439,0.130983328,0.016161616,0.266666667,0.568287037,0.0078125,5.140625,5.1328125,0.095826991,male
1167,0.165454626,0.057518281,0.175461201,0.110073206,0.207437775,0.097364568,1.299596611,4.753102129,0.938387449,0.475869687,0.091215227,0.165454626,0.093656577,0.01750547,0.235294118,0.707981419,0.09375,6.5234375,6.4296875,0.100951802,male
1168,0.12833735,0.083162523,0.122666667,0.053866667,0.202933333,0.149066667,1.900326868,8.405812241,0.961016401,0.736412517,0.108533333,0.12833735,0.110157455,0.017094017,0.228571429,0.231119792,0.015625,3.5390625,3.5234375,0.099489058,male
1169,0.176383486,0.059552789,0.191007752,0.112434109,0.215751938,0.103317829,1.74532881,5.828863215,0.909687568,0.437591244,0.193178295,0.176383486,0.11832712,0.04719764,0.277456647,1.064877717,0.0234375,8.0390625,8.015625,0.122507123,male
1170,0.227341458,0.032043878,0.233809524,0.212380952,0.243809524,0.031428571,2.86524847,12.69359692,0.819732816,0.164393218,0.240952381,0.227341458,0.18059586,0.051724138,0.272727273,1.131138393,0.0234375,7.875,7.8515625,0.082482325,female
1171,0.110682668,0.077645524,0.103733333,0.039466667,0.166933333,0.127466667,1.110100042,4.374227422,0.971211146,0.789684619,0.009066667,0.110682668,0.142061738,0.020434227,0.271186441,0.146484375,0.0078125,0.46875,0.4609375,0.338983051,male
1172,0.131883734,0.084734065,0.153707371,0.049284928,0.201144114,0.151859186,1.762128559,6.630383015,0.962934182,0.763181871,0.200836084,0.131883734,0.182789591,0.083769634,0.262295082,0.832899306,0.0078125,4.2109375,4.203125,0.161928712,female
1173,0.190408638,0.068893439,0.220164384,0.128109589,0.247780822,0.119671233,1.976591256,6.812097794,0.916128359,0.496524671,0.119671233,0.190408638,0.140188867,0.048780488,0.279069767,0.858525815,0.0234375,6.0703125,6.046875,0.119724376,male
1174,0.156853743,0.062057897,0.138373089,0.1097737,0.217492355,0.107718654,2.483267347,12.77480377,0.93326993,0.515668466,0.108746177,0.156853743,0.099982763,0.015082956,0.14084507,0.408841647,0.053710938,0.776367188,0.72265625,0.614864865,male
1175,0.194976574,0.055537782,0.213939394,0.143030303,0.238181818,0.095151515,1.512727815,4.946517176,0.893008489,0.290411258,0.248484848,0.194976574,0.101591795,0.047151277,0.251308901,0.678977273,0.0234375,3.65625,3.6328125,0.107526882,male
1176,0.155364484,0.061981498,0.170960536,0.100491437,0.203693224,0.103201787,3.039982799,13.44051055,0.91267442,0.512342418,0.098615041,0.155364484,0.104481337,0.048543689,0.256410256,0.471075149,0.083007813,0.737304688,0.654296875,0.404643449,male
1177,0.235520791,0.031727743,0.236489945,0.22369287,0.256965265,0.033272395,2.222322064,7.818506138,0.815118468,0.147645578,0.230859232,0.235520791,0.171828776,0.049281314,0.279069767,1.811132813,0.0234375,9.8671875,9.84375,0.178828829,female
1178,0.219168274,0.033300999,0.207586207,0.201149425,0.244597701,0.043448276,4.685588435,29.87073542,0.799617252,0.138465406,0.200613027,0.219168274,0.183255446,0.047571853,0.275862069,0.820898438,0.2109375,5.7421875,5.53125,0.062690135,female
1179,0.186084811,0.062996782,0.200784314,0.128627451,0.243921569,0.115294118,1.524145157,6.088222393,0.933652312,0.535862843,0.252156863,0.186084811,0.101130272,0.023703704,0.181818182,0.564555921,0.140625,3.3359375,3.1953125,0.155392556,male
1180,0.181741361,0.037860102,0.183343653,0.163839009,0.203281734,0.039442724,2.131599019,6.845095673,0.852562613,0.285937689,0.166873065,0.181741361,0.149591988,0.048780488,0.279069767,1.508477394,0.0234375,8.4609375,8.4375,0.082945736,female
1181,0.176412759,0.064216491,0.193506201,0.151837655,0.210552424,0.058714769,3.34369841,15.61993344,0.909920171,0.543968448,0.190980834,0.176412759,0.167656646,0.046920821,0.277456647,1.373591189,0.2109375,5.859375,5.6484375,0.107038574,female
1182,0.182050791,0.05640816,0.193285094,0.175050651,0.212735166,0.037684515,2.659046776,11.83063869,0.875828417,0.410387208,0.05024602,0.182050791,0.143441271,0.015732547,0.219178082,0.196546053,0.0546875,0.6953125,0.640625,0.146341463,female
1183,0.157992576,0.059855281,0.166570973,0.094226475,0.190685805,0.09645933,3.288006338,16.61327387,0.901595511,0.454409159,0.084401914,0.157992576,0.083562098,0.017467249,0.222222222,0.522949219,0.1015625,2.4921875,2.390625,0.235294118,male
1184,0.226650315,0.037314061,0.23374778,0.202912966,0.253641208,0.050728242,2.059149316,7.802350113,0.843057074,0.179239358,0.24071048,0.226650315,0.19356171,0.047384008,0.277456647,1.443978659,0.0234375,9.4453125,9.421875,0.128698612,female
1185,0.18488985,0.046589362,0.176531605,0.156564019,0.219189627,0.062625608,1.930805546,6.982432617,0.900089784,0.405504482,0.168816856,0.18488985,0.159954913,0.048338369,0.279069767,0.604440789,0.0234375,1.8046875,1.78125,0.185483871,female
1186,0.163350794,0.060294315,0.14095356,0.117201238,0.221572755,0.104371517,2.388116072,11.84274703,0.929557131,0.479482889,0.117374613,0.163350794,0.108730393,0.017857143,0.243902439,0.916748047,0.092773438,3.974609375,3.881835938,0.342138365,male
1187,0.227642046,0.033385222,0.231182365,0.199198397,0.254749499,0.055551102,2.469153632,11.66036835,0.830679775,0.135919262,0.19751503,0.227642046,0.179859848,0.04743083,0.279069767,0.939453125,0.0234375,4.7578125,4.734375,0.109360936,female
1188,0.219603047,0.034781204,0.213717754,0.19969651,0.247708649,0.04801214,3.304548601,19.06961708,0.843357345,0.160845476,0.211168437,0.219603047,0.163590556,0.047856431,0.274285714,2.410235969,0.2109375,8.859375,8.6484375,0.20607738,female
1189,0.159683888,0.072785194,0.177932655,0.101409554,0.216742365,0.115332811,12.52591613,345.2215043,0.952796544,0.655374086,0,0.159683888,0.12324008,0.03125,0.253968254,0.569711538,0.0078125,4.6328125,4.625,0.186655405,male
1190,0.184702632,0.033981934,0.18173913,0.165217391,0.203478261,0.03826087,2.342370873,8.635110354,0.8514142,0.234381945,0.183043478,0.184702632,0.16052139,0.049180328,0.275862069,1.303977273,0.0234375,8.0625,8.0390625,0.073185318,female
1191,0.178319027,0.058813647,0.187157895,0.121333333,0.223017544,0.101684211,0.883712571,3.18500768,0.932575582,0.452294696,0.17045614,0.178319027,0.108441213,0.04729064,0.262295082,0.846608232,0.0234375,5.1796875,5.15625,0.127039627,male
1192,0.206107101,0.042296009,0.210754491,0.197676647,0.228862275,0.031185629,2.645896669,10.09433967,0.85592087,0.264526545,0.199353293,0.206107101,0.206129825,0.1,0.27027027,0.367838542,0.004882813,0.859375,0.854492188,0.326428571,female
1193,0.239900553,0.025519586,0.242373473,0.226736475,0.257033159,0.030296684,1.73293857,4.701445788,0.801144246,0.082204085,0.229179756,0.239900553,0.197425768,0.047012733,0.279069767,1.929306402,0.0234375,10.125,10.1015625,0.172007274,female
1194,0.162269222,0.068925306,0.173062731,0.095571956,0.209483395,0.113911439,2.376291509,9.906799499,0.923354972,0.52490468,0.090664207,0.162269222,0.107771501,0.016753927,0.271186441,0.33125,0.0078125,0.640625,0.6328125,0.308641975,male
1195,0.188226793,0.078766267,0.207706422,0.179816514,0.249541284,0.069724771,1.656945557,5.766831135,0.921602203,0.508717732,0.049908257,0.188226793,0.157150831,0.016632017,0.275862069,0.25,0.0546875,0.734375,0.6796875,0.206896552,female
1196,0.151283266,0.1102608,0.208732126,0.000266921,0.245567207,0.245300286,25.15253644,680.4858373,0.768258053,0.288360881,0,0.151283266,0.182116068,0.015984016,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female
1197,0.193492046,0.061710427,0.224521277,0.129202128,0.241276596,0.112074468,2.559984369,11.58786146,0.876795307,0.301940585,0.115053191,0.193492046,0.120308336,0.049586777,0.277456647,0.897017045,0.0234375,5.1328125,5.109375,0.089777195,male
1198,0.180851118,0.056154669,0.199286776,0.120653789,0.225497771,0.104843982,1.523039377,4.956173279,0.91131559,0.379893465,0.223833581,0.180851118,0.126774493,0.049638056,0.279069767,0.865808824,0.0234375,3.84375,3.8203125,0.131183919,male
1199,0.161113749,0.053871428,0.170979883,0.161894873,0.182063595,0.020168722,5.600742413,42.2286173,0.862511183,0.412988153,0.170071382,0.161113749,0.159285945,0.011890606,0.212765957,0.177471454,0.053710938,0.209960938,0.15625,0.16375,female
1200,0.133212089,0.075318659,0.162288557,0.065820896,0.18840796,0.122587065,2.168960264,8.548333555,0.950912937,0.704062243,0.184577114,0.133212089,0.170783522,0.018823529,0.271186441,0.290127841,0.0078125,0.71875,0.7109375,0.384092098,female
1201,0.18898524,0.056050744,0.214439024,0.130211382,0.224,0.093788618,3.180794323,14.45188832,0.855932245,0.266642406,0.215804878,0.18898524,0.132015802,0.04729064,0.279069767,1.10767663,0.0234375,7.78125,7.7578125,0.151776723,male
1202,0.20771249,0.036119163,0.206436782,0.183448276,0.232183908,0.048735632,1.733364351,5.783949631,0.863357909,0.194762509,0.184367816,0.20771249,0.178549588,0.050955414,0.279069767,0.890625,0.0234375,7.1953125,7.171875,0.101216412,female
1203,0.166235766,0.073348333,0.188343313,0.11261477,0.221037924,0.108423154,6.478941769,82.80953101,0.92545456,0.604048476,0.05001996,0.166235766,0.149100205,0.016666667,0.25,0.244791667,0.0546875,0.7734375,0.71875,0.379598662,female
1204,0.146479688,0.071869843,0.166353614,0.092609228,0.196651695,0.104042466,2.633711343,12.16731583,0.947230931,0.643325025,0.185904451,0.146479688,0.094742647,0.018890201,0.262295082,0.90625,0.0078125,3.765625,3.7578125,0.319623972,male
1205,0.189797944,0.061813105,0.214495413,0.126727829,0.244892966,0.118165138,1.531487438,4.77671483,0.898456662,0.347967962,0.121590214,0.189797944,0.119705594,0.047761194,0.279069767,0.906709559,0.0234375,6.46875,6.4453125,0.077121212,male
1206,0.184956709,0.057895573,0.201618123,0.17231931,0.2197411,0.047421791,2.298217357,8.190221644,0.904138167,0.454414882,0.202977346,0.184956709,0.175263584,0.028571429,0.271186441,0.275195313,0.0078125,3.328125,3.3203125,0.082480127,female
1207,0.168424394,0.058087543,0.183101124,0.11105618,0.217393258,0.106337079,1.616605589,5.634614073,0.926773861,0.446893236,0.184988764,0.168424394,0.099661371,0.01816118,0.266666667,0.478841146,0.1015625,3.9296875,3.828125,0.073824312,male
1208,0.165146872,0.07069516,0.177700787,0.110456693,0.226425197,0.115968504,1.260262741,4.110170764,0.958910214,0.677621878,0.12192126,0.165146872,0.110622698,0.032258065,0.266666667,0.24453125,0.0078125,0.5234375,0.515625,0.468899522,male
1209,0.200318649,0.041205172,0.202680965,0.190294906,0.217319035,0.027024129,2.773451371,10.81253609,0.855106287,0.295668849,0.206058981,0.200318649,0.177337589,0.051835853,0.279069767,1.24660967,0.0234375,7.734375,7.7109375,0.15398047,female
1210,0.190074261,0.033921133,0.193308365,0.16988764,0.213233458,0.043345818,2.162640822,7.631533119,0.846709007,0.23789136,0.168838951,0.190074261,0.170971668,0.015779093,0.246153846,0.434210526,0.0546875,4.828125,4.7734375,0.115020913,female
1211,0.14553057,0.078547345,0.160583431,0.083313886,0.205180863,0.121866978,2.114403473,8.486700443,0.951694605,0.677709792,0.16042007,0.14553057,0.091389336,0.015701668,0.258064516,0.777113971,0.0078125,5.9375,5.9296875,0.099033816,male
1212,0.198922743,0.056058476,0.214939759,0.146506024,0.239518072,0.093012048,1.616230601,6.137896886,0.907643495,0.321171778,0.22939759,0.198922743,0.113894303,0.04729064,0.275862069,0.516145833,0.0234375,2.9765625,2.953125,0.102229781,male
1213,0.194485541,0.034352524,0.196533795,0.182461005,0.208665511,0.026204506,3.210909475,14.63730597,0.847046121,0.219954436,0.202599653,0.194485541,0.160646444,0.015904573,0.271186441,1.48671875,0.0703125,6.59375,6.5234375,0.307634731,female
1214,0.173094592,0.078937918,0.154168096,0.124711264,0.253584906,0.128873642,2.761376108,13.61691978,0.933829079,0.562797801,0.262229846,0.173094592,0.132628339,0.053333333,0.225352113,0.4278125,0.0390625,0.9140625,0.875,0.282608696,male
1215,0.157421446,0.080334371,0.157066911,0.101631531,0.228157654,0.126526123,0.730940876,2.978144187,0.970940541,0.762333874,0.118056829,0.157421446,0.120527406,0.017429194,0.168421053,0.444602273,0.0078125,3.4453125,3.4375,0.135930736,male
